SaleID,price
200000,1269.4302
200001,1921.4827
200002,8577.082
200003,1292.3477
200004,1849.9369
200005,2459.2207
200006,452.65558
200007,3533.145
200008,12423.096
200009,549.382
200010,588.69653
200011,2436.8943
200012,5650.287
200013,8445.624
200014,2320.6624
200015,270.7487
200016,2767.596
200017,8209.253
200018,6846.296
200019,867.09546
200020,25402.416
200021,7532.125
200022,2023.5032
200023,1546.1991
200024,503.61182
200025,8452.192
200026,723.67554
200027,13236.81
200028,4274.4434
200029,8037.703
200030,18081.24
200031,11864.839
200032,602.88525
200033,14800.285
200034,767.1049
200035,1663.2933
200036,16074.698
200037,6275.887
200038,1428.8138
200039,286.16492
200040,593.1083
200041,25479.18
200042,424.21878
200043,7635.418
200044,21899.254
200045,598.43176
200046,16176.925
200047,16727.773
200048,2186.8352
200049,3110.6824
200050,910.7656
200051,4454.616
200052,3396.0835
200053,496.0274
200054,14165.242
200055,10206.646
200056,6219.727
200057,3478.2065
200058,1297.4568
200059,5100.4106
200060,8661.238
200061,1353.0283
200062,5327.292
200063,8941.19
200064,1355.4751
200065,1770.0228
200066,470.63022
200067,9724.825
200068,162.32791
200069,18287.31
200070,9473.422
200071,499.41125
200072,6197.7383
200073,18570.688
200074,3637.6484
200075,12987.106
200076,3416.0557
200077,446.021
200078,371.21786
200079,2808.16
200080,3402.9875
200081,2103.302
200082,4379.595
200083,168.35973
200084,1237.266
200085,1976.6173
200086,6991.995
200087,3065.2546
200088,2747.2097
200089,41894.76
200090,2782.6594
200091,274.17612
200092,1751.7032
200093,18549.709
200094,6957.899
200095,5639.5054
200096,2402.4077
200097,1236.9203
200098,377.31497
200099,23085.725
200100,22577.832
200101,7886.741
200102,1853.5365
200103,10846.779
200104,5517.456
200105,3689.8352
200106,9117.255
200107,1872.8948
200108,16112.228
200109,8213.689
200110,1213.3173
200111,1697.0953
200112,1842.2045
200113,848.09406
200114,2311.498
200115,1214.7451
200116,13351.582
200117,17268.465
200118,64281.184
200119,171.14198
200120,3160.4258
200121,2675.3105
200122,719.6296
200123,2202.7385
200124,55528.773
200125,763.5935
200126,3077.7568
200127,15434.224
200128,1591.8171
200129,5588.4956
200130,3730.3267
200131,3096.8887
200132,1211.3396
200133,2681.4993
200134,1154.7993
200135,2580.5745
200136,3706.0647
200137,1298.4362
200138,9615.675
200139,6749.3306
200140,2485.4282
200141,1448.0212
200142,5991.89
200143,5790.912
200144,1225.5519
200145,6517.554
200146,2575.9558
200147,4722.0425
200148,2907.3928
200149,270.91797
200150,11067.765
200151,5529.7417
200152,385.5911
200153,509.8831
200154,7895.311
200155,2435.3628
200156,16247.412
200157,8676.14
200158,10843.476
200159,16321.729
200160,7186.9854
200161,7587.483
200162,6786.8184
200163,1736.5624
200164,17632.842
200165,15297.015
200166,24772.791
200167,3466.8113
200168,39730.82
200169,844.9666
200170,2624.261
200171,8431.733
200172,1909.493
200173,34254.984
200174,1061.2338
200175,2473.6055
200176,8066.9404
200177,5802.8228
200178,4805.5503
200179,4061.6484
200180,879.3694
200181,17904.844
200182,4337.1387
200183,2100.9585
200184,2262.9854
200185,4470.781
200186,3305.246
200187,4752.0273
200188,11278.677
200189,11269.954
200190,3280.825
200191,3170.5864
200192,1137.1715
200193,4030.0503
200194,8263.864
200195,2358.1643
200196,1327.5381
200197,23258.307
200198,1260.0529
200199,4358.315
200200,410.3247
200201,7461.1978
200202,2240.8018
200203,1821.7775
200204,8337.149
200205,5307.715
200206,1259.1593
200207,5254.479
200208,5445.451
200209,1513.8457
200210,13757.219
200211,5666.3286
200212,7230.6064
200213,8587.453
200214,20580.277
200215,7820.0225
200216,3115.8003
200217,1194.2067
200218,10109.45
200219,891.5207
200220,2564.049
200221,7822.771
200222,2352.6099
200223,912.7965
200224,13372.598
200225,3223.2422
