SaleID,price
200000,1095.5588
200001,1619.4023
200002,9085.909
200003,1116.3402
200004,1583.3202
200005,904.1353
200006,421.95172
200007,3581.2473
200008,14971.634
200009,613.6869
200010,493.80148
200011,2536.3435
200012,5921.9624
200013,7908.4404
200014,2323.5566
200015,217.89578
200016,720.8289
200017,9020.409
200018,8850.227
200019,746.0265
200020,26233.305
200021,7976.556
200022,1991.2393
200023,1535.9531
200024,1115.1064
200025,7969.408
200026,790.6724
200027,15490.313
200028,5117.3247
200029,8715.628
200030,22139.455
200031,8721.541
200032,559.0733
200033,15407.489
200034,2336.1912
200035,1817.449
200036,19578.893
200037,6074.5522
200038,1140.7955
200039,259.2158
200040,590.3193
200041,24917.848
200042,430.13123
200043,8432.193
200044,23970.016
200045,569.0333
200046,15454.407
200047,18392.73
200048,2047.7955
200049,3271.578
200050,989.3985
200051,4570.946
200052,4843.2
200053,444.52094
200054,18098.102
200055,11476.4375
200056,5484.958
200057,3184.1519
200058,2652.6418
200059,6461.954
200060,8192.236
200061,1515.3143
200062,5452.703
200063,12190.983
200064,1409.1974
200065,1759.2925
200066,553.17645
200067,9833.923
200068,166.08548
200069,19482.361
200070,9645.267
200071,222.74614
200072,6476.5205
200073,20362.832
200074,3263.2483
200075,10715.289
200076,1944.2216
200077,511.23138
200078,397.80927
200079,2796.5505
200080,4100.973
200081,2060.5986
200082,4275.398
200083,311.4094
200084,1382.7147
200085,4236.8667
200086,8867.369
200087,1921.6299
200088,2714.153
200089,44686.92
200090,2712.0193
200091,250.36916
200092,1747.2196
200093,21166.877
200094,7364.59
200095,5774.388
200096,2520.741
200097,1176.439
200098,322.43192
200099,23300.158
200100,27380.959
200101,8980.086
200102,1729.4072
200103,15963.596
200104,6324.064
200105,3310.2786
200106,11930.797
200107,2075.6216
200108,21849.797
200109,8988.8955
200110,1768.0177
200111,1617.5299
200112,1940.3892
200113,614.9002
200114,2482.6653
200115,1007.7655
200116,14129.697
200117,17258.742
200118,73388.875
200119,259.19357
200120,3858.3982
200121,2889.0352
200122,680.1385
200123,2229.8713
200124,76212.0
200125,658.65283
200126,2821.2783
200127,15514.218
200128,1719.4691
200129,6775.0234
200130,3960.1953
200131,2967.5728
200132,2032.6367
200133,3212.5032
200134,1198.1782
200135,1845.5272
200136,3994.8232
200137,1280.0386
200138,11344.793
200139,9311.239
200140,2425.9858
200141,1458.8058
200142,6610.3677
200143,4305.0664
200144,991.87146
200145,5668.7017
200146,2703.8562
200147,4003.303
200148,2055.0056
200149,126.474014
200150,14017.433
200151,4932.97
200152,548.85205
200153,460.42975
200154,7344.293
200155,2396.4727
200156,15432.938
200157,9399.655
200158,11963.778
200159,23805.414
200160,7077.4717
200161,7782.027
200162,7022.668
200163,2180.49
200164,22947.928
200165,15316.073
200166,25733.852
200167,3677.345
200168,55859.465
200169,832.79065
200170,2501.0654
200171,8130.3403
200172,1647.546
200173,35722.42
200174,846.65283
200175,2462.8813
200176,8637.512
200177,7092.95
200178,3850.3904
200179,3872.544
200180,734.0234
200181,16786.58
200182,4362.238
200183,5375.8813
200184,1939.9792
200185,4668.519
200186,3063.976
200187,7075.908
200188,10723.403
200189,11609.962
200190,3235.325
200191,4261.5825
200192,1079.4823
200193,3367.6914
200194,8705.739
200195,2058.5098
200196,920.6763
200197,32829.04
200198,1322.4388
200199,4516.4736
200200,688.3014
200201,8630.25
200202,2163.3472
200203,1702.1031
200204,10131.181
200205,6159.4897
200206,1851.3988
200207,5648.038
200208,5767.2134
200209,1523.5585
200210,11685.152
200211,6536.464
200212,6718.9478
200213,10898.768
200214,23396.623
200215,7839.828
200216,3150.3408
200217,1136.8088
200218,10302.429
200219,378.46677
200220,2546.8804
200221,7550.617
200222,2300.2485
200223,879.0049
200224,14759.186
200225,2552.0999
200226,955.5238
200227,11065.679
200228,-89.219765
200229,7057.191
200230,8662.112
200231,6020.5635
200232,1110.5212
200233,6734.67
200234,-355.44006
200235,8773.084
200236,8118.718
200237,3962.8337
200238,8959.714
200239,9438.962
200240,28042.066
200241,10802.548
200242,3692.6208
200243,2829.647
200244,5563.47
200245,3860.0088
200246,4793.3145
200247,1935.9397
200248,317.41565
200249,8684.092
200250,23281.486
200251,9466.31
200252,835.4376
200253,10005.534
200254,10347.736
200255,7255.2964
200256,2965.3625
200257,10498.677
200258,3888.6357
200259,9451.1455
200260,1756.9653
200261,5389.1514
200262,2418.315
200263,9421.928
200264,7554.423
200265,4391.0522
200266,1449.4872
200267,11600.924
200268,9820.701
200269,4034.6484
200270,9792.164
200271,3038.2607
200272,3225.4275
200273,26199.512
200274,412.12784
200275,13845.243
200276,2378.4995
200277,3189.3582
200278,1651.5723
200279,6114.737
200280,3311.639
200281,748.0393
200282,13230.413
200283,6921.4805
200284,160.72874
200285,5958.234
200286,2669.1616
200287,15337.92
200288,13530.992
