SaleID,price
200000,1212.2491
200001,2454.6094
200002,8378.8955
200003,1105.4883
200004,1935.8425
200005,1063.8618
200006,437.19876
200007,2900.969
200008,12199.9375
200009,599.8981
200010,650.62476
200011,3345.7395
200012,5597.3647
200013,7265.834
200014,1012.28394
200015,297.25394
200016,1697.4044
200017,7946.946
200018,6793.149
200019,1020.9978
200020,24106.807
200021,7983.568
200022,2222.553
200023,1453.4463
200024,1250.7405
200025,7934.4966
200026,266.37857
200027,12300.925
200028,4116.9414
200029,7570.696
200030,18586.264
200031,16469.78
200032,654.4418
200033,14011.972
200034,2168.5356
200035,1973.9901
200036,13380.218
200037,5915.3945
200038,1629.8002
200039,335.9408
200040,685.5279
200041,19125.379
200042,455.3815
200043,6663.8604
200044,20380.928
200045,498.74545
200046,13615.634
200047,17184.98
200048,2425.0212
200049,3082.9656
200050,547.8351
200051,4362.0645
200052,4449.829
200053,572.66864
200054,14446.902
200055,11354.495
200056,4558.0723
200057,3391.0881
200058,966.45917
200059,5362.541
200060,8503.668
200061,1150.2062
200062,5566.874
200063,7806.3447
200064,1306.0818
200065,1673.2559
200066,665.92053
200067,10239.316
200068,224.69121
200069,17193.87
200070,9022.318
200071,352.12344
200072,6465.0283
200073,18603.863
200074,4969.157
200075,8162.6953
200076,3094.6824
200077,347.2355
200078,360.6115
200079,2443.7554
200080,3179.8948
200081,2208.9368
200082,4030.2031
200083,364.47244
200084,1333.7004
200085,1171.4595
200086,7518.7827
200087,3580.6362
200088,2949.6367
200089,41606.547
200090,2617.4277
200091,212.88637
200092,1490.2396
200093,15925.0205
200094,6333.7354
200095,5928.638
200096,2425.1917
200097,1158.9781
200098,449.76794
200099,28950.697
200100,21086.668
200101,7278.146
200102,1940.0336
200103,10273.951
200104,5437.3794
200105,4345.421
200106,7660.8374
200107,2298.8232
200108,15318.059
200109,7322.52
200110,744.5861
200111,1874.1522
200112,1795.7115
200113,677.9186
200114,2049.955
200115,1180.9711
200116,14077.524
200117,15510.279
200118,88909.52
200119,211.5886
200120,3049.87
200121,2582.3982
200122,667.2702
200123,2565.0269
200124,64103.945
200125,641.1705
200126,2929.0767
200127,16213.111
200128,1710.2018
200129,6044.3887
200130,4006.8528
200131,2254.2576
200132,1833.9719
