SaleID,price
200000,1167.2836
200001,1574.6981
200002,9397.434
200003,1177.1123
200004,812.1057
200005,986.9786
200006,484.97113
200007,3535.3315
200008,14079.992
200009,595.02936
200010,564.9295
200011,1860.908
200012,6194.5957
200013,7874.109
200014,2695.0168
200015,261.62827
200016,323.21402
200017,8845.118
200018,9462.145
200019,782.33563
200020,25296.482
200021,8292.723
200022,1976.5629
200023,1592.9843
200024,333.55072
200025,8125.1816
200026,750.6594
200027,15446.827
200028,5505.776
200029,8563.073
200030,21266.484
200031,8872.187
200032,601.0931
200033,15886.18
200034,2053.1685
200035,1602.9624
200036,18693.865
200037,6358.9697
200038,1398.7401
200039,311.14084
200040,681.07556
200041,23454.393
200042,422.09158
200043,8179.668
200044,30657.205
200045,576.5998
200046,15374.026
200047,17442.23
200048,2197.9666
200049,3189.779
200050,1064.2439
200051,4580.744
200052,3989.6125
200053,467.15997
200054,17654.271
200055,11860.634
200056,6418.6196
200057,3219.035
200058,2372.8447
200059,6771.505
200060,8951.309
200061,1463.2067
200062,5422.333
200063,11644.436
200064,1307.2948
200065,1858.5198
200066,509.0757
200067,9678.349
200068,128.36195
200069,19493.514
200070,10470.691
200071,308.09317
200072,6322.691
200073,20226.736
200074,4132.0464
200075,11544.739
200076,1287.0488
200077,548.70636
200078,355.82382
200079,2792.2769
200080,3909.9568
200081,2134.7468
200082,4051.4583
200083,23.911022
200084,1347.7896
200085,4059.5168
200086,9972.194
200087,1868.7234
200088,2499.304
200089,47107.438
200090,2782.4124
200091,199.68913
200092,1801.0557
200093,17868.047
200094,7063.0913
200095,5634.838
200096,2439.1426
200097,1144.6483
200098,394.81506
200099,23950.83
200100,26887.877
200101,8481.048
200102,1801.4004
200103,13996.481
200104,6052.3975
200105,3561.8228
200106,11332.951
200107,1881.6714
200108,22314.195
200109,9128.496
200110,2127.1897
200111,1548.0148
200112,1925.6951
200113,628.18396
200114,2322.5667
200115,1074.4093
200116,14526.52
200117,17456.188
200118,79021.57
200119,204.09811
200120,3688.1704
200121,2822.7776
200122,701.33026
200123,2306.6875
200124,71048.086
200125,676.8742
200126,2904.9941
200127,15789.663
200128,1623.5691
200129,6518.3184
200130,4050.167
200131,3145.6455
200132,2245.883
200133,3182.5083
200134,1223.9004
200135,1833.9733
200136,4019.3225
200137,1265.9437
200138,10929.359
200139,8625.007
200140,2362.8765
200141,1432.3881
200142,5589.428
200143,4483.629
200144,1134.1582
200145,6098.063
200146,2676.5889
200147,3951.2493
200148,2094.4436
200149,212.45935
200150,13362.529
200151,4861.1626
200152,332.9784
200153,465.92328
200154,7555.3887
200155,2470.0645
200156,15644.671
200157,9454.675
200158,12689.265
200159,18935.049
200160,7521.588
200161,8242.829
200162,7306.5786
200163,2569.0706
200164,24652.281
200165,15034.91
200166,25683.693
200167,3588.3794
200168,54972.36
200169,822.80695
200170,2659.9265
200171,8029.498
200172,1661.5942
200173,35485.57
200174,883.5011
200175,2398.5137
200176,8393.432
200177,7326.6997
200178,4212.81
200179,4317.884
200180,740.70496
200181,17080.246
200182,4404.5913
200183,4819.4307
200184,2156.0579
200185,4627.118
200186,3134.9512
200187,5242.3545
200188,10806.529
200189,12191.651
200190,3319.4548
200191,4568.7617
200192,1111.8173
200193,3411.3184
200194,9606.123
200195,2069.7852
200196,998.8748
200197,40967.48
200198,1567.4409
200199,4292.8037
200200,968.08124
200201,8838.086
200202,2259.971
200203,1719.6418
200204,9643.766
200205,5952.0537
200206,1749.2612
200207,5259.376
200208,5863.1377
200209,1827.0571
200210,12010.402
200211,7351.231
200212,6976.377
200213,9825.639
200214,23275.01
200215,7481.091
200216,3028.5908
200217,1167.6698
200218,10292.108
200219,470.3365
200220,2584.9011
200221,7809.689
200222,2477.31
200223,904.66895
200224,14165.115
200225,2842.4214
200226,1141.908
200227,10760.362
200228,-209.30943
200229,7134.8364
200230,8667.907
200231,6296.4067
200232,1171.7703
200233,7230.6694
200234,-190.16751
200235,8620.427
200236,7814.0127
200237,4522.029
200238,10305.289
200239,9166.397
200240,30048.363
200241,11193.934
200242,3641.0264
200243,2787.0452
200244,6007.828
200245,3994.5745
200246,4453.347
200247,1953.6871
200248,305.40393
200249,9426.455
200250,26520.248
200251,9963.133
200252,735.82025
200253,7861.5195
200254,10651.768
200255,7977.058
200256,2903.4753
200257,10682.112
200258,3811.3596
200259,8455.547
200260,1589.6158
200261,5124.6646
200262,2550.7415
200263,9484.704
200264,7685.87
200265,4386.3037
200266,1527.223
200267,12929.011
200268,10456.824
200269,4062.047
200270,9914.482
200271,2882.3813
200272,3305.3862
200273,25487.664
200274,418.21994
200275,14069.624
200276,2401.9414
200277,3319.7573
200278,1904.2863
200279,9123.475
200280,3543.8608
200281,707.7344
200282,14091.284
200283,6885.544
200284,-31.82463
200285,6089.9727
200286,2364.7656
200287,14349.276
200288,13654.333
200289,3214.2092
200290,8160.06
200291,10777.482
200292,2040.9628
200293,8973.72
200294,7096.5107
200295,3799.8726
200296,2659.4612
200297,7664.681
200298,-27.154593
200299,5154.278
200300,7586.8223
200301,5461.42
200302,1573.4127
200303,7041.981
200304,2544.3428
200305,2410.6094
200306,1298.3467
200307,24284.758
200308,4925.796
200309,2565.7283
200310,944.2894
200311,1285.2316
200312,15078.711
200313,1775.8126
200314,5511.5884
200315,4357.685
200316,35867.56
200317,2695.8672
200318,223.44743
200319,8698.312
200320,3434.3093
200321,37699.48
200322,15539.791
200323,1491.4404
200324,30381.27
200325,4794.9565
200326,2587.533
200327,40291.273
200328,1614.6512
200329,9704.4375
200330,1870.2665
200331,1592.7234
200332,12180.231
200333,-240.47643
200334,545.96204
200335,2061.3699
200336,1466.122
200337,1174.8114
200338,1756.8961
200339,14957.911
200340,28798.734
200341,2912.8186
200342,6213.501
200343,1995.1954
200344,5223.449
200345,10265.625
200346,1188.3597
200347,14028.593
200348,10664.244
200349,-131.52783
200350,10619.885
200351,2399.2148
200352,892.4209
200353,1338.545
200354,3647.918
200355,637.8153
200356,4666.4814
200357,1432.408
200358,2860.2751
200359,7360.2197
200360,16320.684
200361,1497.6364
200362,2351.7021
200363,1653.5726
200364,5707.7627
200365,10313.563
200366,1312.1891
200367,7706.331
200368,5933.7354
200369,4848.3496
200370,766.48004
200371,10870.543
200372,1047.7172
200373,613.7007
200374,1591.181
200375,1268.5679
200376,2597.6653
200377,1050.1692
200378,1352.1661
200379,1874.2059
200380,775.02234
200381,3169.8113
200382,34091.887
200383,2574.4316
200384,2953.8948
200385,909.14746
200386,190.72987
200387,6655.2075
200388,7991.068
200389,7584.3823
200390,-367.15207
200391,3979.015
200392,1035.7057
200393,2687.4558
200394,3008.9104
200395,107.87604
200396,3145.4683
200397,1047.5375
200398,1712.9204
200399,1315.6257
200400,1707.7299
200401,4420.8696
200402,1968.503
200403,3889.878
200404,433.5154
200405,674.562
200406,2218.4644
200407,1596.0903
200408,7226.4365
200409,11653.983
200410,5218.921
200411,-599.4993
200412,20505.113
